rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_X4,skillscoremean_X5,skillscoremean_X6,skillscoremean_X7,skillscoremean_X8,skillscoremean_X9,skillscoremean_X10,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_X4,absrelmean_X5,absrelmean_X6,absrelmean_X7,absrelmean_X8,absrelmean_X9,absrelmean_X10,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_X4,absmean_X5,absmean_X6,absmean_X7,absmean_X8,absmean_X9,absmean_X10,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_X4,abssd_X5,abssd_X6,abssd_X7,abssd_X8,abssd_X9,abssd_X10,abssd_total,h_X_1,h_X_2,h_X_3,h_X_4,h_X_5,h_X_6,h_X_7,h_X_8,h_X_9,h_X_10,h_X_1_2,h_X_1_3,h_X_1_4,h_X_1_5,h_X_1_6,h_X_1_7,h_X_1_8,h_X_1_9,h_X_1_10,h_X_2_3,h_X_2_4,h_X_2_5,h_X_2_6,h_X_2_7,h_X_2_8,h_X_2_9,h_X_2_10,h_X_3_4,h_X_3_5,h_X_3_6,h_X_3_7,h_X_3_8,h_X_3_9,h_X_3_10,h_X_4_5,h_X_4_6,h_X_4_7,h_X_4_8,h_X_4_9,h_X_4_10,h_X_5_6,h_X_5_7,h_X_5_8,h_X_5_9,h_X_5_10,h_X_6_7,h_X_6_8,h_X_6_9,h_X_6_10,h_X_7_8,h_X_7_9,h_X_7_10,h_X_8_9,h_X_8_10,h_X_9_10,h_X_1_2_3,h_X_1_2_4,h_X_1_2_5,h_X_1_2_6,h_X_1_2_7,h_X_1_2_8,h_X_1_2_9,h_X_1_2_10,h_X_1_3_4,h_X_1_3_5,h_X_1_3_6,h_X_1_3_7,h_X_1_3_8,h_X_1_3_9,h_X_1_3_10,h_X_1_4_5,h_X_1_4_6,h_X_1_4_7,h_X_1_4_8,h_X_1_4_9,h_X_1_4_10,h_X_1_5_6,h_X_1_5_7,h_X_1_5_8,h_X_1_5_9,h_X_1_5_10,h_X_1_6_7,h_X_1_6_8,h_X_1_6_9,h_X_1_6_10,h_X_1_7_8,h_X_1_7_9,h_X_1_7_10,h_X_1_8_9,h_X_1_8_10,h_X_1_9_10,h_X_2_3_4,h_X_2_3_5,h_X_2_3_6,h_X_2_3_7,h_X_2_3_8,h_X_2_3_9,h_X_2_3_10,h_X_2_4_5,h_X_2_4_6,h_X_2_4_7,h_X_2_4_8,h_X_2_4_9,h_X_2_4_10,h_X_2_5_6,h_X_2_5_7,h_X_2_5_8,h_X_2_5_9,h_X_2_5_10,h_X_2_6_7,h_X_2_6_8,h_X_2_6_9,h_X_2_6_10,h_X_2_7_8,h_X_2_7_9,h_X_2_7_10,h_X_2_8_9,h_X_2_8_10,h_X_2_9_10,h_X_3_4_5,h_X_3_4_6,h_X_3_4_7,h_X_3_4_8,h_X_3_4_9,h_X_3_4_10,h_X_3_5_6,h_X_3_5_7,h_X_3_5_8,h_X_3_5_9,h_X_3_5_10,h_X_3_6_7,h_X_3_6_8,h_X_3_6_9,h_X_3_6_10,h_X_3_7_8,h_X_3_7_9,h_X_3_7_10,h_X_3_8_9,h_X_3_8_10,h_X_3_9_10,h_X_4_5_6,h_X_4_5_7,h_X_4_5_8,h_X_4_5_9,h_X_4_5_10,h_X_4_6_7,h_X_4_6_8,h_X_4_6_9,h_X_4_6_10,h_X_4_7_8,h_X_4_7_9,h_X_4_7_10,h_X_4_8_9,h_X_4_8_10,h_X_4_9_10,h_X_5_6_7,h_X_5_6_8,h_X_5_6_9,h_X_5_6_10,h_X_5_7_8,h_X_5_7_9,h_X_5_7_10,h_X_5_8_9,h_X_5_8_10,h_X_5_9_10,h_X_6_7_8,h_X_6_7_9,h_X_6_7_10,h_X_6_8_9,h_X_6_8_10,h_X_6_9_10,h_X_7_8_9,h_X_7_8_10,h_X_7_9_10,h_X_8_9_10,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
comb_sigma.01,0.758822808732134,0.774398333365317,0.769427527311462,0.68598456280947,0.719233580685977,0.693934625328222,0.681858112792356,0.592111396618065,0.70083514081897,0.761517386954383,0.713812347541636,0.0437787191019691,0.0426117354895086,0.0545246124185031,0.0541613212037066,0.0527438752036025,0.0834524158058544,0.052917180294947,0.0715463915279918,0.0682201452769077,1.71326628864904,0.223722268497203,0.0443842111067279,0.0481595072010551,0.0481391229422642,0.0588423182774941,0.0607060470377993,0.0568539250775851,0.0575603426583209,0.0793411485135062,0.0612075732331291,0.0563565528169519,0.0571550748864834,0.0312895058846251,0.0369280018738075,0.0346202402796577,0.048221510852952,0.0437563202218343,0.0432136433318361,0.0414073863572963,0.0810462669789462,0.0542816516024907,0.0488391239089103,0.0488927534921586,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1391.807,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,10,FALSE,0.1,1,0.1,2000,100,1,1000,1235,3QgYD,2019-02-08T12:54:44.893927Z
comb_independence,0.423290408407387,0.444365363223758,0.333151286949809,0.311955725231048,0.398020713412787,0.328346478859388,0.430564206346361,0.389537642088676,0.428675122857984,0.439904873421243,0.392781182079844,0.0928721377719435,0.0989834496460421,0.150622353038196,0.118248414531849,0.104416048668844,0.203765429038041,0.0866376142542936,0.0944932532614983,0.129737123591351,0.704415784575431,0.178419160837749,0.106132757106753,0.11861211262376,0.139225258796514,0.128930349944538,0.130157242367621,0.124764648761641,0.103026104774514,0.118745128447717,0.116890096494982,0.132357785670167,0.121884148498821,0.0845713711753548,0.082465109270039,0.0917144371648289,0.0910170541376787,0.0811214530221096,0.088815378189004,0.0848718748828206,0.101922560060191,0.0812612156895642,0.0964952351145125,0.0889395160855333,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1406.611,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,10,FALSE,0.1,1,0.1,2000,100,1,1000,1235,3QgYD,2019-02-08T12:54:44.893927Z
comb_AIC_each_k,0.863687015025324,0.851071354612738,0.775069732596211,0.696343788563591,0.783169247722042,0.740705853184786,0.75397159020336,0.709699048474828,0.88253658299735,0.84777895836421,0.790403317174444,0.0242886067156821,0.029764044399399,0.0523723939845461,0.0526561776275083,0.0423233547928886,0.0724017625430991,0.041236518670453,0.0523114556444442,0.0311458666147687,1.02951212860085,0.142801230959364,0.0250858892165495,0.0317920087956857,0.0469611383775808,0.0569011370910338,0.0468821658914454,0.0481658208214424,0.0445130935001134,0.0564683855287901,0.0240324037993135,0.0359718180845239,0.0416773861106478,0.0184492019413265,0.0243263490228968,0.038413705967913,0.0427528929705715,0.0294686345307919,0.0292026278291103,0.0313172181382927,0.0424606599271176,0.0221017508947775,0.0227789643947709,0.0330663627758982,0.436444197297642,0.436444197297642,0.436444197297642,0.436444197297642,0.436444197297642,0.436444197297642,0.436444197297642,0.436444197297642,0.436444197297642,0.436444197297642,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,68867.733,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,10,FALSE,0.1,1,0.1,2000,100,1,1000,1235,3QgYD,2019-02-08T12:54:44.893927Z
empirical_independence,0,0,0,0,0,0,0,0,0,0,0,0.162867082008745,0.176307512713167,0.221977109553027,0.172576788412411,0.171661337003258,0.296705344984977,0.153271323174516,0.155192226559979,0.224504978431273,1.09210987065689,0.282717357349825,0.184031544912687,0.213471415878499,0.2087808764895,0.187386705583494,0.216215483269396,0.185757455048794,0.180926639882389,0.194516708374942,0.204594795661115,0.236313046461681,0.20119946715625,0.142334150871731,0.146321838607558,0.129835634519223,0.126212844628213,0.141706647817852,0.140167742130223,0.135394979594425,0.168626979099682,0.137938507242166,0.166975580665157,0.144515229019511,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,173.207999999999,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,10,FALSE,0.1,1,0.1,2000,100,1,1000,1235,3QgYD,2019-02-08T12:54:44.893927Z
Gaussian,0.864522089526283,0.883923402510754,0.84313733266812,0.748857161492958,0.818694848582552,0.846019230184763,0.769418571975943,0.750060725011737,0.869410949163355,0.873764147442364,0.826780845855883,0.0255456870290544,0.0237824871413912,0.0365150263589083,0.0431308181275228,0.0345625163236339,0.0455615468937642,0.0378022655974346,0.045728022169925,0.027555857031423,0.328900388178655,0.0649084614851712,0.0249322091660208,0.024779035616388,0.0327499251740307,0.0470608291387222,0.0392009809329545,0.0286030759273327,0.0417183229916754,0.0486173650643363,0.0267178401715024,0.0298311788905826,0.0344210763073546,0.0192598633428917,0.0220770131406092,0.0238876618581408,0.031773346106808,0.0271581897248997,0.0201158841997832,0.0318840603462058,0.0312290895851243,0.020621478011453,0.0204136225545975,0.0266363113669971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.085999999996,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,10,FALSE,0.1,1,0.1,2000,100,1,1000,1235,3QgYD,2019-02-08T12:54:44.893927Z
copula,0.867001129635571,0.877813708451532,0.837771688725401,0.741410968843301,0.804391011706847,0.833936471654869,0.721860133379932,0.75883848547686,0.899024219008713,0.860346920000843,0.820239473688387,0.0245258521931425,0.0240540668197927,0.0378369741561427,0.044928379329316,0.0371068261030688,0.050860082665298,0.0460889250681812,0.0433485179236219,0.0208117043315239,0.350701514718336,0.0680262843308424,0.024475987584808,0.0260832806577947,0.0338701690193223,0.0484561466484814,0.0422936919356416,0.0308475384018148,0.0503229114849047,0.046909943991757,0.0206591192786338,0.0330018447823578,0.0356920633785516,0.0178994531179491,0.0210551954240148,0.0252343061131611,0.0353398708285096,0.0297173243535586,0.0242056724945423,0.0355921184225167,0.0285438451956938,0.0169924170197589,0.0226100190072249,0.0282177975817774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.24000000001,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,10,FALSE,0.1,1,0.1,2000,100,1,1000,1235,3QgYD,2019-02-08T12:54:44.893927Z
treeSHAP,0.21905598627629,0.189404897810528,0.0936449851389351,0.125169993353759,0.311733443476744,0.0958256742768869,0.194573274924799,0.148167493787727,0.244550090081444,0.00503829521663775,0.162716413434375,0.129030259551429,0.146375799495729,0.201881829435883,0.148110286949835,0.121925735678608,0.270794819826431,0.126868160228968,0.132327700188092,0.176377287785649,1.09380890312343,0.254750078226405,0.143718333335889,0.173038884168563,0.189229594413347,0.163931512891025,0.148813886136839,0.167957121666785,0.145723151039333,0.165695655195189,0.154561119951995,0.235122431570064,0.168779169036903,0.122710694486869,0.126582508539512,0.126770875431215,0.116790104679534,0.114592554495045,0.123391433282974,0.114627625984324,0.156657087923089,0.121357785101673,0.168308391819227,0.132284958175001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00800000000162982,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,10,FALSE,0.1,1,0.1,2000,100,1,1000,1235,3QgYD,2019-02-08T12:54:44.893927Z
comb_Gaussian_AIC_each_k,0.862538672325683,0.850819049113861,0.774774250092334,0.694839016442611,0.791033144208877,0.748979797654515,0.802538578599023,0.696675493874189,0.870752216789003,0.842349033778161,0.793529925287826,0.0252657348919971,0.029908377937275,0.0523030719370025,0.0515850907785605,0.0406801533835576,0.0699101194545654,0.0329509180048773,0.0545978287184513,0.0341213537527009,1.02334260061674,0.141466524947572,0.0252972204976536,0.031845868807765,0.0470228294737274,0.0571831113814381,0.0451818697121639,0.0466288739535305,0.0357260314804791,0.0590016845010477,0.0264434237957061,0.0372549801055104,0.0411585893709022,0.0188892516593193,0.0245536359851159,0.0365168592036443,0.0418445766270884,0.0300263898775597,0.0286438563499154,0.0280308943214019,0.0447518945258046,0.0232362156243916,0.0233791978646825,0.0328798086642188,0.436444197297642,0.436444197297642,0.436444197297642,0.436444197297642,0.436444197297642,0.436444197297642,0.436444197297642,0.436444197297642,0.436444197297642,0.436444197297642,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.272041597735159,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,0.219895551674302,68867.733,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,10,FALSE,0.1,1,0.1,2000,100,1,1000,1235,3QgYD,2019-02-08T12:54:44.893927Z
empirical_sigma.01,0.829742235275497,0.85429463142213,0.813129275692536,0.827513037829655,0.848914960097623,0.80104234980645,0.811415441463072,0.835063935925142,0.828053796982637,0.806672550067197,0.825584221456194,0.0954576216353967,0.195022094762654,0.0896516752948551,0.102845916397624,0.203738415817395,0.124717934480889,0.080110716370607,0.128021238865877,0.0746800417450885,0.514290076855616,0.1608535732226,0.0921937360572375,0.0905683195465898,0.103759933257208,0.0929231704088919,0.0934439586122838,0.102964858937501,0.0952280131422029,0.092780548989865,0.100197099007609,0.147464749740268,0.101152438769966,0.0720575206726355,0.0843128654746811,0.088575132510332,0.0805087466421914,0.0761767517169668,0.0674415079229284,0.0694929725266276,0.0758202165750715,0.0808579420969577,0.09159365264026,0.0803149359683918,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,184.861,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,10,FALSE,0.6,1,0.1,2000,100,1,1000,1235,6oDNr,2019-01-25T10:47:43.862117Z
comb_sigma.01,0.916088628742264,0.928247665936719,0.913267026251158,0.908448613531599,0.906570396496047,0.888538565169708,0.884382787012217,0.881746871158047,0.916752290311068,0.926069277689457,0.907011212229828,0.0471630048460276,0.0890344479487297,0.047130774172058,0.0611917717876083,0.077229153732539,0.0712278141032354,0.0455631624773827,0.071312651168315,0.0386630257400746,0.195779743606324,0.0744295549582294,0.0454375917976752,0.0446001982156471,0.0481584667728474,0.0493210905852235,0.0577848872967611,0.0576836874737301,0.0583822851843387,0.0665202621104504,0.0485103995522155,0.0563922788379558,0.0532791147826845,0.0330728636864175,0.0375921661499185,0.0393474449111349,0.0342116116790061,0.0460080253397717,0.0357592389280823,0.0478132607315441,0.0439856514040157,0.0361068969409595,0.0453293628694601,0.0406289494405635,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1374.908,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,10,FALSE,0.6,1,0.1,2000,100,1,1000,1235,6oDNr,2019-01-25T10:47:43.862117Z
